LISTA DE IDS DISPONIBLES EN LA FUENTE
====================================

IndependentWAXN.us  |  (US - Independent WAXN Charlotte NC)
IndependentWCCB.us  |  (US - Independent WCCB Charlotte NC)
IndependentWHDT.us  |  (US - Independent WHDT West Palm Beach FL)
IndependentWMBC.us  |  (US - Independent WMBC NYC NY)
IndependentWPCHDT4.us  |  (US - Independent WPCH-DT4 Atlanta GA)
IndependentWRDQ.us  |  (US - Independent WRDQ Orlando FL)
IndianaFever.wnba  |  (WNBA - Indiana Fever)
IndianaHoosiers.ncaab  |  (NCAAB - Indiana Hoosiers)
IndianaHoosiers.ncaabb  |  (NCAABB - Indiana Hoosiers)
IndianaHoosiers.ncaaf  |  (NCAAF - Indiana Hoosiers)
IndianaHoosiers.ncaasb  |  (NCAASB - Indiana Hoosiers)
IndianaHoosiers.ncaaw  |  (NCAAW - Indiana Hoosiers)
IndianaPacers.nba  |  (NBA - Indiana Pacers)
IndianaStateSycamores.ncaab  |  (NCAAB - Indiana State Sycamores)
IndianaStateSycamores.ncaabb  |  (NCAABB - Indiana State Sycamores)
IndianaStateSycamores.ncaaf  |  (NCAAF - Indiana State Sycamores)
IndianaStateSycamores.ncaasb  |  (NCAASB - Indiana State Sycamores)
IndianapolisColts.nfl  |  (NFL - Indianapolis Colts)
IndiePlex.us  |  (US - IndiePlex)
IndiePlexPacific.us  |  (US - IndiePlex West)
InfluenceFranco.sxm  |  (SXM - Influence Franco)
InfoWars.us  |  (US - InfoWars)
InglesParaTodos.us  |  (US - Inglés Para Todos)
InkMaster.pluto  |  (PLUTO - Ink Master)
InsightTV.us  |  (US - Insight TV)
InspPacific.us  |  (US - Insp West)
InterMiamiCF.mls  |  (MLS - Inter Miami CF)
Investiga.pluto  |  (PLUTO - Investiga)
InvestigationDiscovery.ar  |  (AR - Investigation Discovery)
InvestigationDiscovery.cl  |  (CL - Investigation Discovery)
InvestigationDiscovery.co  |  (CO - Investigation Discovery)
InvestigationDiscovery.mx  |  (MX - Investigation Discovery)
InvestigationDiscovery.pe  |  (PE - Investigation Discovery)
InvestigationDiscovery.us  |  (US - INVESTIGATION DISCOVERY)
InvestigationDiscovery.ve  |  (VE - Investigation Discovery)
InvestigationDiscoveryLatinAmerica.ec  |  (EC - Investigation Discovery Latin America)
InvestigationDiscoveryPacific.us  |  (US - INVESTIGATION DISCOVERY WEST)
IonKPXB.us  |  (US - Ion KPXB HOUSTON TX)
IonMystery.us  |  (US - Ion Mystery)
IonMysteryKXLNDT3.us  |  (US - IonMystery KXLN-DT3 HOUSTON TX)
IonTV.us  |  (US - ION TV)
IonWGPX.us  |  (US - Ion WGPX Burlington NC)
IowaHawkeyes.ncaab  |  (NCAAB - Iowa Hawkeyes)
IowaHawkeyes.ncaabb  |  (NCAABB - Iowa Hawkeyes)
IowaHawkeyes.ncaaf  |  (NCAAF - Iowa Hawkeyes)
IowaHawkeyes.ncaasb  |  (NCAASB - Iowa Hawkeyes)
IowaHawkeyes.ncaaw  |  (NCAAW - Iowa Hawkeyes)
IowaStateCyclones.ncaab  |  (NCAAB - Iowa State Cyclones)
IowaStateCyclones.ncaabb  |  (NCAABB - Iowa State Cyclones)
IowaStateCyclones.ncaaf  |  (NCAAF - Iowa State Cyclones)
IowaStateCyclones.ncaasb  |  (NCAASB - Iowa State Cyclones)
IowaStateCyclones.ncaaw  |  (NCAAW - Iowa State Cyclones)
IowaWild.ahl  |  (AHL - Iowa Wild)
JBS.us  |  (US - Jewish Broadcasting Service)
JacksonStateTigers.ncaaf  |  (NCAAF - Jackson State Tigers)
JacksonvilleJaguars.nfl  |  (NFL - Jacksonville Jaguars)
JacksonvilleStateGamecocks.ncaaf  |  (NCAAF - Jacksonville State Gamecocks)
JamOn309.sxm  |  (SXM - Jam On 309)
JamesMadisonDukes.ncaab  |  (NCAAB - James Madison Dukes)
JamesMadisonDukes.ncaaf  |  (NCAAF - James Madison Dukes)
JeffAndLarrysComedyRoundup.sxm  |  (SXM - Jeff & Larry's Comedy Roundup)
JerseyShore.pluto  |  (PLUTO - Jersey Shore)
JewelryTelevision.us  |  (US - Jewelry Television)
JoelOsteenRadio.sxm  |  (SXM - Joel Osteen Radio)
Journy.us  |  (US - Journy)
Jubao.us  |  (US - Jubao)
JudgeNosey.pluto  |  (PLUTO - Judge Nosey)
JudgeNosey.us  |  (US - Judge Nosey)
JusticeCentral.us  |  (US - JUSTICE CENTRAL)
JusticiaTV.mx  |  (MX - Justicia TV)
K-DAWN.us  |  (US - K-DAWN)
K-EARTH101.us  |  (US - K-EARTH 101)
K-FROGNEXT.us  |  (US - K-FROG NEXT)
K5KHNLDT2.us  |  (US - K5 KHNL-DT2 Honolulu HI)
KANALD.uy  |  (UY - KANAL D)
KBFDTVKBFD.us  |  (US - KBFDTV KBFD Honolulu HI)
KBSWorldKBFDDT2.us  |  (US - KBSWorld KBFD-DT2 Honolulu HI)
KCBSAllNews1069FMand740AM.us  |  (US - KCBS All News 106.9FM and 740AM)
KDKA+WPKD.us  |  (US - KDKA+ WPKD Pittsburgh PA)
KEYTVWCAYCD.us  |  (US - KEYTV WCAY-CD Florida Keys FL)
KFHRadio.us  |  (US - KFH Radio)
KFROG.us  |  (US - KFROG)
KIDZBOPRadio.sxm  |  (SXM - KIDZ BOP Radio)
KIKUKITVDT6.us  |  (US - KIKU KITV-DT6 Honolulu HI)
KISSCountry999.us  |  (US - KISS Country 99.9)
KITVNewsKITVDT3.us  |  (US - KITVNews KITV-DT3 Honolulu HI)
KMBZ.us  |  (US - KMBZ)
KMLECountry1079.us  |  (US - KMLE Country 1079)
KMusic.co  |  (CO - K Music)
KNSSRadio.us  |  (US - KNSS Radio)
KNXNews971FM.us  |  (US - KNX News 97.1 FM)
KONG16KONG.us  |  (US - KONG16 KONG Seatle Tacoma WA)
KOOLTVK21GND.us  |  (US - KOOLTV K21GND Alexandria MN)
KPIX+KPYX.us  |  (US - KPIX+ KPYX San Francisco CA)
KROQ.us  |  (US - KROQ)
KS1075.us  |  (US - KS107.5)
KWHE14KWHE.us  |  (US - KWHE14 KWHE Honolulu HI)
KYWNewsradio.us  |  (US - KYW Newsradio)
KZO.ar  |  (AR - KZO)
KansasCityChiefs.nfl  |  (NFL - Kansas City Chiefs)
KansasCityRoyals.mlb  |  (MLB - Kansas City Royals)
KansasJayhawks.ncaab  |  (NCAAB - Kansas Jayhawks)
KansasJayhawks.ncaabb  |  (NCAABB - Kansas Jayhawks)
KansasJayhawks.ncaaf  |  (NCAAF - Kansas Jayhawks)
KansasJayhawks.ncaasb  |  (NCAASB - Kansas Jayhawks)
KansasJayhawks.ncaaw  |  (NCAAW - Kansas Jayhawks)
KansasStateWildcats.ncaab  |  (NCAAB - Kansas State Wildcats)
KansasStateWildcats.ncaabb  |  (NCAABB - Kansas State Wildcats)
KansasStateWildcats.ncaaf  |  (NCAAF - Kansas State Wildcats)
KansasStateWildcats.ncaasb  |  (NCAASB - Kansas State Wildcats)
KansasStateWildcats.ncaaw  |  (NCAAW - Kansas State Wildcats)
KartoonChannel.pluto  |  (PLUTO - Kartoon Channel!)
KellyClarksonConnection.sxm  |  (SXM - Kelly Clarkson Connection)
KennesawStateOwls.ncaaf  |  (NCAAF - Kennesaw State Owls)
KentStateGoldenFlashes.ncaaf  |  (NCAAF - Kent State Golden Flashes)
KentuckyWildcats.ncaab  |  (NCAAB - Kentucky Wildcats)
KentuckyWildcats.ncaabb  |  (NCAABB - Kentucky Wildcats)
KentuckyWildcats.ncaaf  |  (NCAAF - Kentucky Wildcats)
KentuckyWildcats.ncaasb  |  (NCAASB - Kentucky Wildcats)
KentuckyWildcats.ncaaw  |  (NCAAW - Kentucky Wildcats)
KevinHartsLOLNetwork.pluto  |  (PLUTO - Kevin Hart’s LOL! Network)
KevinHartsLaughOutLoudRadio.sxm  |  (SXM - Kevin Hart's Laugh Out Loud Radio)
KidoodleTV.us  |  (US - Kidoodle TV)
KidsAndFamilyFun.paramount+  |  (PARAMOUNT+ - Kids & Family Fun)
KidsMovieClub.pluto  |  (PLUTO - Kids Movie Club)
KidsPlace.sxm  |  (SXM - Kids Place)
KidsStreet.us  |  (US - Kids Street)
KidsWXXIDT4.us  |  (US - Kids PBS WXXI-DT4 Rochester NY)
KirkFranklinsPraise.sxm  |  (SXM - Kirk Franklin's Praise)
Kiss985.us  |  (US - Kiss 98.5)
KnoxvilleIceBears.sphl  |  (SPHL - Knoxville Ice Bears)
KoreaToday.sxm  |  (SXM - Korea Today)
KusiNewsKUSI.us  |  (US - KusiNews KUSI San Diego CA)
KyXy965.us  |  (US - KyXy 96.5)
LA1.es  |  (ES - LA 1)
LA2.es  |  (ES - LA 2)
LAFFKIKUDT3.us  |  (US - LAFF KIKU-DT3 Honolulu HI)
LAGalaxy.mls  |  (MLS - LA Galaxy)
LALIGATVBAR2.es  |  (ES - LALIGA TV BAR 2)
LALIGATVBAR3.es  |  (ES - LALIGA TV BAR 3)
LALIGATVBAR4  |  (LLALIGA TV BAR 4)
LALIGATVBAR5.es  |  (ES - LALIGA TV BAR 5)
LANACION.uy  |  (UY - LA NACION)
LASESTRELLAS.uy  |  (UY - LAS ESTRELLAS)
LATELE.uy  |  (UY - LATELE)
LEGOKidsTV.pluto  |  (PLUTO - LEGO Kids TV)
LIFETIME.uy  |  (UY - LIFETIME)
LIVE1015.us  |  (US - LIVE 101.5)
LLCOOLJsRocktheBells-Mixdown.sxm  |  (SXM - LL COOL J's Rock the Bells - Mixdown)
LN+.ar  |  (AR - LN+)
LOCALNOW.us  |  (US - LOCAL NOW)
LOL!DefComedyJam.us  |  (US - LOL! Def Comedy Jam)
LOL.peacocktv  |  (PEACOCKTV - LOL)
LOLNetwork.us  |  (US - LOL Network)
LOVENATURE.uy  |  (UY - LOVE NATURE)
LSUTigers.ncaab  |  (NCAAB - LSU Tigers)
LSUTigers.ncaabb  |  (NCAABB - LSU Tigers)
LSUTigers.ncaaf  |  (NCAAF - LSU Tigers)
LSUTigers.ncaasb  |  (NCAASB - LSU Tigers)
LSUTigers.ncaaw  |  (NCAAW - LSU Tigers)
LX.peacocktv  |  (PEACOCKTV - LX)
La1Catalunya.es  |  (ES - La 1 Catalunya)
La7.es  |  (ES - La 7)
La8Burgos.es  |  (ES - La 8 Burgos)
LaFamiliadelBarrio.pluto  |  (PLUTO - La Familia del Barrio)
LaGrande1075FM.us  |  (US - La Grande 107.5 FM)
LaKueva.sxm  |  (SXM - La Kueva)
LaLigaSmartbankTV.es  |  (ES - LaLiga SmartbankTV)
LaLigaSmartbankTV2.es  |  (ES - LaLiga SmartbankTV 2)
LaLigaSmartbankTV3.es  |  (ES - LaLiga SmartbankTV 3)
LaLigaTV.us  |  (US - LaLiga TV)
LaLigaTVBAR.es  |  (ES - LaLiga TV BAR)
LaOchoTV.es  |  (ES - La Ocho TV)
LaOtra.es  |  (ES - La Otra)
LaRed.cl  |  (CL - La Red)
LaResistencia.es  |  (ES - La Resistencia)
LaSexta.es  |  (ES - La Sexta)
LaTele.pe  |  (PE - La Tele)
LacrosseTV.us  |  (US - Lacrosse TV)
LafayetteLeopards.ncaaf  |  (NCAAF - Lafayette Leopards)
Laff.us  |  (US - LAFF TV)
LaffMore.us  |  (US - Laff More)
LasEstrellas-1.mx  |  (MX - Las Estrellas -1)
LasEstrellas-2.mx  |  (MX - Las Estrellas -2)
LasEstrellas.ar  |  (AR - Las Estrellas)
LasEstrellas.cl  |  (CL - Las Estrellas)
LasEstrellas.co  |  (CO - Las Estrellas)
LasEstrellas.ec  |  (EC - Las Estrellas)
LasEstrellas.mx  |  (MX - Las Estrellas)
LasEstrellas.pe  |  (PE - Las Estrellas)
LasEstrellas.ve  |  (VE - Las Estrellas)
LasVegasAces.wnba  |  (WNBA - Las Vegas Aces)
LasVegasRaiders.nfl  |  (NFL - Las Vegas Raiders)
Latidos.sxm  |  (SXM - Latidos)
LatinVault.sxm  |  (SXM - Latin Vault)
Latina.pe  |  (PE - Latina)
LavalRocket.ahl  |  (AHL - Laval Rocket)
LawAndCrime.sxm  |  (SXM - Law&Crime)
LawAndCrime.us  |  (US - Law & Crime)
LawAndCrimeNetwork.peacocktv  |  (PEACOCKTV - Law & Crime Network)
LawandCrimeRewind.us  |  (US - Law and Crime Rewind)
LehighMountainHawks.ncaaf  |  (NCAAF - Lehigh Mountain Hawks)
LehighValleyPhantoms.ahl  |  (AHL - Lehigh Valley Phantoms)
LesTubesFranco.sxm  |  (SXM - Les Tubes Franco)
LetsMakeADeal.pluto  |  (PLUTO - Let's Make A Deal)
LibertadDigitalTV.es  |  (ES - Libertad Digital TV)
LibertyFlames.ncaaf  |  (NCAAF - Liberty Flames)
LifeDesignTV.co  |  (CO - Life Design TV)
LifeOK.us  |  (US - Life OK)
Lifetime.ar  |  (AR - Lifetime)
Lifetime.cl  |  (CL - Lifetime)
Lifetime.co  |  (CO - Lifetime)
Lifetime.mx  |  (MX - Lifetime)
Lifetime.pe  |  (PE - Lifetime)
Lifetime.us  |  (US - Lifetime)
Lifetime.ve  |  (VE - Lifetime)
LifetimeLatinAmerica.ec  |  (EC - Lifetime Latin America)
LifetimeMovieNetworkPacific.us  |  (US - Lifetime Movie Network West)
LifetimeMoviesNetwork.us  |  (US - Lifetime Movies Network)
LifetimePacific.us  |  (US - Lifetime West)
LifetimeRealWomen.us  |  (US - Lifetime Real Women)
LifewithJohnMayer.sxm  |  (SXM - Life with John Mayer)
LimitedEdition1.sxm  |  (SXM - Limited Edition 1)
LimitedEdition10.sxm  |  (SXM - Limited Edition 10)
LimitedEdition11.sxm  |  (SXM - Limited Edition 11)
LimitedEdition12.sxm  |  (SXM - Limited Edition 12)
LimitedEdition3.sxm  |  (SXM - Limited Edition 3)
LimitedEdition4.sxm  |  (SXM - Limited Edition 4)
LimitedEdition6.sxm  |  (SXM - Limited Edition 6)
LimitedEdition7.sxm  |  (SXM - Limited Edition 7)
LimitedEdition9.sxm  |  (SXM - Limited Edition 9)
LindenwoodLions.ncaaf  |  (NCAAF - Lindenwood Lions)
LiquidMetal.sxm  |  (SXM - Liquid Metal)
Lite1005WRCH.us  |  (US - Lite 100.5 WRCH)
Lithium.sxm  |  (SXM - Lithium)
LittleAngelsPlayroom.pluto  |  (PLUTO - Little Angel's Playroom)
LittleHouseonthePrairie.pluto  |  (PLUTO - Little House on the Prairie)
LittleStarsUniverse.pluto  |  (PLUTO - Little Stars Universe)
LittleStevensCoolestSongs.sxm  |  (SXM - Little Steven's Coolest Songs)
LiveEvents01.v3  |  (V3 - Live Events 01)
LiveEvents02.v3  |  (V3 - Live Events 02)
LiveEvents03.v3  |  (V3 - Live Events 03)
LiveEvents04.v3  |  (V3 - Live Events 04)
LiveEvents05.v3  |  (V3 - Live Events 05)
LiveEvents06.v3  |  (V3 - Live Events 06)
LiveEvents07.v3  |  (V3 - Live Events 07)
LiveEvents08.v3  |  (V3 - Live Events 08)
LiveEvents09.v3  |  (V3 - Live Events 09)
LiveEvents10.v3  |  (V3 - Live Events 10)
LiveEvents11.v3  |  (V3 - Live Events 11)
LiveEvents12.v3  |  (V3 - Live Events 12)
LiveEvents13.v3  |  (V3 - Live Events 13)
LiveEvents14.v3  |  (V3 - Live Events 14)
LiveEvents15.v3  |  (V3 - Live Events 15)
LiveEvents16.v3  |  (V3 - Live Events 16)
LiveEvents17.v3  |  (V3 - Live Events 17)
LiveEvents18.v3  |  (V3 - Live Events 18)
LiveEvents19.v3  |  (V3 - Live Events 19)
LiveEvents20.v3  |  (V3 - Live Events 20)
LiveEvents21.v3  |  (V3 - Live Events 21)
LiveEvents22.v3  |  (V3 - Live Events 22)
LiveEvents23.v3  |  (V3 - Live Events 23)
LiveEvents24.v3  |  (V3 - Live Events 24)
LiveEvents25.v3  |  (V3 - Live Events 25)
LiveEvents26.v3  |  (V3 - Live Events 26)
LiveEvents27.v3  |  (V3 - Live Events 27)
LiveEvents28.v3  |  (V3 - Live Events 28)
LiveMusic.pluto  |  (PLUTO - Live Music)
LiveNOWfromFOX.pluto  |  (PLUTO - LiveNOW from FOX)
LiveNOWfromFOX.us  |  (US - Live NOW from FOX)
LiveXLive.us  |  (US - LIVEXLIVE)
LivelyPlace.us  |  (US - Lively Place)
Local10WPLG.us  |  (US - Local 10 WPLG Miami FL)
LocalISHKTRKDT2.us  |  (US - LocalISH KTRK-DT2 HOUSTON TX)
Logo.us  |  (US - LOGO)
LogoPacific.us  |  (US - Logo West)
LogoPlutoTV.pluto  |  (PLUTO - Logo Pluto TV)
LogosTV.es  |  (ES - Logos TV)
LoneStarClassics.us  |  (US - Lone Star Classics)
LongIslandUniversitySharks.ncaaf  |  (NCAAF - Long Island University Sharks)
LongwoodLancers.ncaaw  |  (NCAAW - Longwood Lancers)
LosAngelesAngels.mlb  |  (MLB - Los Angeles Angels)
LosAngelesChargers.nfl  |  (NFL - Los Angeles Chargers)
LosAngelesClippers.nba  |  (NBA - Los Angeles Clippers)
LosAngelesDodgers.mlb  |  (MLB - Los Angeles Dodgers)
LosAngelesFootballClub.mls  |  (MLS - Los Angeles Football Club)
LosAngelesKings.nhl  |  (NHL - Los Angeles Kings)
LosAngelesLakers.nba  |  (NBA - Los Angeles Lakers)
LosAngelesRams.nfl  |  (NFL - Los Angeles Rams)
LosAngelesSparks.wnba  |  (WNBA - Los Angeles Sparks)
LouisianaRaginCajuns.ncaaf  |  (NCAAF - Louisiana Ragin' Cajuns)
LouisianaTechBulldogs.ncaaf  |  (NCAAF - Louisiana Tech Bulldogs)
LouisvilleCardinals.ncaab  |  (NCAAB - Louisville Cardinals)
LouisvilleCardinals.ncaabb  |  (NCAABB - Louisville Cardinals)
LouisvilleCardinals.ncaaf  |  (NCAAF - Louisville Cardinals)
LouisvilleCardinals.ncaasb  |  (NCAASB - Louisville Cardinals)
LouisvilleCardinals.ncaaw  |  (NCAAW - Louisville Cardinals)
LoveAndHipHop.pluto  |  (PLUTO - Love & Hip Hop)
LoveAndHipHop2.pluto  |  (PLUTO - Love & Hip Hop 2)
LoveNature.pluto  |  (PLUTO - Love Nature)
LoveNature.us  |  (US - Love Nature)
LoveStoriesTV.us  |  (US - Love Stories TV)
LoyolaMarymountLions.ncaab  |  (NCAAB - Loyola Marymount Lions)
LoyolaMarymountLions.ncaabb  |  (NCAABB - Loyola Marymount Lions)
LoyolaMarymountLions.ncaasb  |  (NCAASB - Loyola Marymount Lions)
LubelskaTV.us  |  (US - Lubelska TV)
LuchaLibreAAA.pluto  |  (PLUTO - Lucha Libre AAA)
Luna.sxm  |  (SXM - Luna)
Lupinthe3rd.pluto  |  (PLUTO - Lupin the 3rd)
M+#0.es  |  (ES - M+ #0)
M+#Vamos.es  |  (ES - M+ #Vamos)
M+Accion.es  |  (ES - M+ Acción)
M+Clasicos.es  |  (ES - M+ Clásicos)
M+Comedia.es  |  (ES - M+ Comedia)
M+Copa.es  |  (ES - M+ Copa)
M+Cracks.es  |  (ES - M+ Cracks)
M+Deportes.es  |  (ES - M+ Deportes)
M+Deportes1.es  |  (ES - M+ Deportes 1)
M+Deportes2.es  |  (ES - M+ Deportes 2)
M+Deportes3.es  |  (ES - M+ Deportes 3)
M+Deportes4.es  |  (ES - M+ Deportes 4)
M+Deportes5.es  |  (ES - M+ Deportes 5)
M+Deportes6.es  |  (ES - M+ Deportes 6)
M+Deportes7.es  |  (ES - M+ Deportes 7)
M+Documentales.es  |  (ES - M+ Documentales)
M+Drama.es  |  (ES - M+ Drama)
M+EnJuego.es  |  (ES - M+ En juego)
M+Estrenos.es  |  (ES - M+ Estrenos)
M+Estrenos2.es  |  (ES - M+ Estrenos 2)
M+Fest.es  |  (ES - M+ Fest)
M+Golf.es  |  (ES - M+ Golf)
M+Golf2.es  |  (ES - M+ Golf 2)
M+Hits.es  |  (ES - M+ Hits)
M+Indie.es  |  (ES - M+ Indie)
M+LaLiga10.es  |  (ES - M+ LaLiga 10)
M+LaLigaTV.es  |  (ES - M+ LaLigaTV)
M+LaLigaTV2.es  |  (ES - M+ LaLigaTV 2)
M+LaLigaTV3.es  |  (ES - M+ LaLigaTV 3)
M+LaLigaTV4.es  |  (ES - M+ LaLigaTV 4)
M+LaLigaTV5.es  |  (ES - M+ LaLigaTV 5)
M+LaLigaTV6.es  |  (ES - M+ LaLigaTV 6)
M+LaLigaTV7.es  |  (ES - M+ LaLigaTV 7)
M+LaLigaUHD.es  |  (ES - M+ LaLiga UHD)
M+LigadeCampeones.es  |  (ES - M+ Liga de Campeones)
M+LigadeCampeones10.es  |  (ES - M+ Liga de Campeones 10)
M+LigadeCampeones11.es  |  (ES - M+ Liga de Campeones 11)
M+LigadeCampeones12.es  |  (ES - M+ Liga de Campeones 12)
M+LigadeCampeones13.es  |  (ES - M+ Liga de Campeones 13)
M+LigadeCampeones2.es  |  (ES - M+ Liga de Campeones 2)
M+LigadeCampeones2UHD.es  |  (ES - M+ Liga de Campeones2 UHD)
M+LigadeCampeones3.es  |  (ES - M+ Liga de Campeones 3)
M+LigadeCampeones4.es  |  (ES - M+ Liga de Campeones 4)
M+LigadeCampeones5.es  |  (ES - M+ Liga de Campeones 5)
M+LigadeCampeones6.es  |  (ES - M+ Liga de Campeones 6)
M+LigadeCampeones7.es  |  (ES - M+ Liga de Campeones 7)
M+LigadeCampeones8.es  |  (ES - M+ Liga de Campeones 8)
M+LigadeCampeones9.es  |  (ES - M+ Liga de Campeones 9)
M+LigadeCampeonesUHD.es  |  (ES - M+ Liga de Campeones UHD)
M+LosGoya.es  |  (ES - M+ Los Goya)
M+Música.es  |  (ES - M+ Música)
M+Originales.es  |  (ES - M+ Originales)
M+Sagas.es  |  (ES - M+ Sagas)
M+Series.es  |  (ES - M+ Series)
M+Series2.es  |  (ES - M+ Series 2)
M+Suspense.es  |  (ES - M+ Suspense)
MAGIC1067.us  |  (US - MAGIC 106.7)
MASCHIC.uy  |  (UY - MAS CHIC)
MASN.us  |  (US - MASN)
MASN2.us  |  (US - MASN 2)
MATCH1.NHL  |  (NHL - NHL 01 HD)
MATCH10.NHL  |  (NHL - NHL 10 HD)
MATCH11.NHL  |  (NHL - NHL 11 HD)
MATCH12.NHL  |  (NHL - NHL 12 HD)
MATCH13.NHL  |  (NHL - NHL 13 HD)
MATCH14.NHL  |  (NHL - NHL 14 HD)
MATCH15.NHL  |  (NHL - NHL 15 HD)
MATCH2.NHL  |  (NHL - NHL 02 HD)
MATCH3.NHL  |  (NHL - NHL 03 HD)
MATCH4.NHL  |  (NHL - NHL 04 HD)
MATCH5.NHL  |  (NHL - NHL 05 HD)
MATCH6.NHL  |  (NHL - NHL 06 HD)
MATCH7.NHL  |  (NHL - NHL 07 HD)
MATCH8.NHL  |  (NHL - NHL 08 HD)
MATCH9.NHL  |  (NHL - NHL 09 HD)
MAVTVSelect.us  |  (US - MAVTV Select)
MBC.us  |  (US - MBC)
MBCDrama.us  |  (US - MBC Drama)
MC.mx  |  (MX - MC)
MEGATV.pr  |  (PR - MEGA TV)
MERITKAAHDT2.us  |  (US - MERIT KAAH-DT2 Honolulu HI)
METVWJLP.us  |  (US - METV WJLP NYC NY)
MGM+.us  |  (US - MGM+)
MGM+DriveIn.us  |  (US - MGM+ Drive-In)
MGM+Hits.us  |  (US - MGM+ Hits)
MGM+Marquee.us  |  (US - MGM+ Marquee)
MGM+Pacific.us  |  (US - MGM+ West)
MGMPresentsAction.us  |  (US - MGM Presents: Action)
MGMPresentsHorror.us  |  (US - MGM Presents: Horror)
MGMPresentsWesterns.us  |  (US - MGM Presents: Westerns)
MHzNow.us  |  (US - MHz Now)
MIX1051.us  |  (US - MIX 105.1)
MIX965.us  |  (US - MIX 96.5)
MLB.pluto  |  (PLUTO - MLB)
MLB01.dko  |  (DKO - MLB 01)
MLB01.v  |  (V - MLB 01)
MLB02.dko  |  (DKO - MLB 02)
MLB02.v  |  (V - MLB 02)
MLB03.dko  |  (DKO - MLB 03)
MLB03.v  |  (V - MLB 03)
MLB04.dko  |  (DKO - MLB 04)
MLB04.v  |  (V - MLB 04)
MLB05.dko  |  (DKO - MLB 05)
MLB05.v  |  (V - MLB 05)
MLB06.dko  |  (DKO - MLB 06)
MLB06.v  |  (V - MLB 06)
MLB07.dko  |  (DKO - MLB 07)
MLB07.v  |  (V - MLB 07)
MLB08.dko  |  (DKO - MLB 08)
MLB08.v  |  (V - MLB 08)
MLB09.dko  |  (DKO - MLB 09)
MLB09.v  |  (V - MLB 09)
MLB1.us  |  (US - MLB 1)
MLB10.dko  |  (DKO - MLB 10)
MLB10.us  |  (US - MLB 10)
MLB10.v  |  (V - MLB 10)
MLB11.dko  |  (DKO - MLB 11)
MLB11.us  |  (US - MLB 11)
MLB11.v  |  (V - MLB 11)
MLB12.dko  |  (DKO - MLB 12)
MLB12.us  |  (US - MLB 12)
MLB12.v  |  (V - MLB 12)
MLB13.dko  |  (DKO - MLB 13)
MLB13.us  |  (US - MLB 13)
MLB13.v  |  (V - MLB 13)
MLB14.dko  |  (DKO - MLB 14)
MLB14.us  |  (US - MLB 14)
MLB14.v  |  (V - MLB 14)
MLB15.dko  |  (DKO - MLB 15)
MLB15.us  |  (US - MLB 15)
MLB15.v  |  (V - MLB 15)
MLB16.dko  |  (DKO - MLB 16)
MLB16.v  |  (V - MLB 16)
MLB2.us  |  (US - MLB 2)
MLB3.us  |  (US - MLB 3)
MLB4.us  |  (US - MLB 4)
MLB5.us  |  (US - MLB 5)
MLB6.us  |  (US - MLB 6)
MLB7.us  |  (US - MLB 7)
MLB8.us  |  (US - MLB 8)
MLB9.us  |  (US - MLB 9)
MLBBigInning.us  |  (US - MLB Big Inning)
MLBGAME1.v3  |  (V3 - MLB GAME 1)
MLBGAME10.v3  |  (V3 - MLB GAME 10)
MLBGAME11.v3  |  (V3 - MLB GAME 11)
MLBGAME12.v3  |  (V3 - MLB GAME 12)
MLBGAME13.v3  |  (V3 - MLB GAME 13)
MLBGAME14.v3  |  (V3 - MLB GAME 14)
MLBGAME15.v3  |  (V3 - MLB GAME 15)
MLBGAME16.v3  |  (V3 - MLB GAME 16)
MLBGAME2.v3  |  (V3 - MLB GAME 2)
MLBGAME3.v3  |  (V3 - MLB GAME 3)
MLBGAME4.v3  |  (V3 - MLB GAME 4)
MLBGAME5.v3  |  (V3 - MLB GAME 5)
MLBGAME6.v3  |  (V3 - MLB GAME 6)
MLBGAME7.v3  |  (V3 - MLB GAME 7)
MLBGAME8.v3  |  (V3 - MLB GAME 8)
MLBGAME9.v3  |  (V3 - MLB GAME 9)
MLBNetwork-Alt.us  |  (US - MLB Network-Alt)
MLBNetwork.us  |  (US - MLB NETWORK)
MLBNetworkRadio.sxm  |  (SXM - MLB Network Radio)
MLBPlay-By-Play175.sxm  |  (SXM - MLB Play-By-Play 175)
MLBPlay-by-Play176.sxm  |  (SXM - MLB Play-by-Play 176)
MLBPlay-by-Play177.sxm  |  (SXM - MLB Play-by-Play 177)
MLBPlay-by-Play179.sxm  |  (SXM - MLB Play-by-Play 179)
MLBPlay-by-Play180.sxm  |  (SXM - MLB Play-by-Play 180)
MLBPlay-by-Play181.sxm  |  (SXM - MLB Play-by-Play 181)
MLBPlay-by-Play182.sxm  |  (SXM - MLB Play-by-Play 182)
MLBPlay-by-Play183.sxm  |  (SXM - MLB Play-by-Play 183)
MLBPlay-by-Play184.sxm  |  (SXM - MLB Play-by-Play 184)
MLBPlay-by-Play185.sxm  |  (SXM - MLB Play-by-Play 185)
MLBPlay-by-Play186.sxm  |  (SXM - MLB Play-by-Play 186)
MLBPlay-by-Play187.sxm  |  (SXM - MLB Play-by-Play 187)
MLBPlay-by-Play188.sxm  |  (SXM - MLB Play-by-Play 188)
MLBPlay-by-Play189.sxm  |  (SXM - MLB Play-by-Play 189)
MLBStrikeZone.us  |  (US - MLB Strike Zone)
